3000
EL_1| 12 74.8
EL_7721| 17 72.3
EL_7722| 68 63.6
EL_7723| 92 55.5
EL_7724| 92 91.7
EL_7725| 99 92.4
EL_7726| 13 89.9
EL_7727| 40 12.7
EL_7728| 95 37.2
EL_7729| 32 50.5
EL_7730| 35 90.2
EL_7731| 21 5
EL_7732| 61 52.9
EL_7733| 60 16.1
EL_7734| 76 54.7
EL_7735| 94 19.7
EL_7736| 36 67.8
EL_7737| 8 26
EL_7738| 94 40.9
EL_7739| 17 72
EL_7740| 92 20.4
EL_7741| 1 72
EL_7742| 36 20.5
EL_7743| 77 57.1
EL_7744| 30 58.8
EL_7745| 79 4.3
EL_7746| 2 94.8
EL_7747| 72 72.5
EL_7748| 39 51.3
EL_7749| 28 24
EL_7750| 86 60.7
EL_7751| 15 38.2
EL_7752| 39 74.4
EL_7753| 8 1.8
EL_7754| 99 94.1
EL_7755| 73 25.6
EL_7756| 13 93.4
EL_7757| 97 84.3
EL_7758| 98 29.2
EL_7759| 18 17.7
EL_7760| 17 78.4
EL_7761| 8 23.3
EL_7762| 76 16.4
EL_7763| 30 11.8
EL_7764| 75 46
EL_7765| 88 27.7
EL_7766| 20 20.1
EL_7767| 23 36.8
EL_7768| 92 29.3
EL_7769| 65 24.4
EL_7770| 68 47.3
EL_7771| 98 95.3
EL_7772| 71 60.7
EL_7773| 75 38.2
EL_7774| 27 30.4
EL_7775| 35 91.9
EL_7776| 26 41.3
EL_7777| 86 80.4
EL_7778| 80 26.5
EL_7779| 92 92.7
EL_7780| 87 98.7
EL_7781| 87 39.4
EL_7782| 80 54.2
EL_7783| 82 71.1
EL_7784| 92 52.6
EL_7785| 24 21.4
EL_7786| 9 51.6
EL_7787| 4 63.3
EL_7788| 19 61.8
EL_7789| 19 39.2
EL_7790| 87 80.3
EL_7791| 22 38.4
EL_7792| 20 6.4
EL_7793| 10 51.4
EL_7794| 7 66.7
EL_7795| 93 40.7
EL_7796| 19 98.9
EL_7797| 11 56
EL_7798| 12 76.7
EL_7799| 40 79.3
EL_7800| 82 87.8
EL_7801| 20 81.1
EL_7802| 93 78
EL_7803| 74 16.3
EL_7804| 31 25.6
EL_7805| 10 76.2
EL_7806| 94 80
EL_7807| 73 52.7
EL_7808| 77 50.5
EL_7809| 96 16
EL_7810| 87 68.1
EL_7811| 74 90
EL_7812| 27 31.5
EL_7813| 91 89
EL_7814| 69 11.5
EL_7815| 86 22.9
EL_7816| 26 68.8
EL_7817| 95 30.1
EL_7818| 76 64.4
EL_7819| 27 88.5
EL_7820| 78 83.4
EL_7821| 76 59.6
EL_7822| 99 97.6
EL_7823| 18 81.4
EL_7824| 14 94.8
EL_7825| 18 47.5
EL_7826| 40 88.7
EL_7827| 2 54.6
EL_7828| 26 43.6
EL_7829| 22 10.1
EL_7830| 29 47
EL_7831| 94 45.3
EL_7832| 67 56.8
EL_7833| 21 85.2
EL_7834| 17 12.5
EL_7835| 87 28.7
EL_7836| 77 92.2
EL_7837| 39 39.6
EL_7838| 30 26.6
EL_7839| 78 3.4
EL_7840| 63 97.4
EL_7841| 82 65.8
EL_7842| 10 23.8
EL_7843| 85 46.6
EL_7844| 10 74.4
EL_7845| 80 74.8
EL_7846| 38 21.7
EL_7847| 24 78.8
EL_7848| 81 47
EL_7849| 33 38.4
EL_7850| 19 30.8
EL_7851| 87 17.9
EL_7852| 34 50.2
EL_7853| 9 25.3
EL_7854| 65 71.6
EL_7855| 61 55.5
EL_7856| 78 16.1
EL_7857| 14 4.3
EL_7858| 18 19.4
EL_7859| 68 70.1
EL_7860| 25 93.5
EL_7861| 64 88.8
EL_7862| 35 95.9
EL_7863| 0 25.1
EL_7864| 71 24.5
EL_7865| 97 59.4
EL_7866| 100 22.1
EL_7867| 80 83.7
EL_7868| 12 25.4
EL_7869| 64 68.5
EL_7870| 95 14.7
EL_7871| 83 59.1
EL_7872| 9 49.3
EL_7873| 88 82.1
EL_7874| 95 55.8
EL_7875| 28 39.4
EL_7876| 1 8.1
EL_7877| 75 80.8
EL_7878| 38 77.9
EL_7879| 19 24.1
EL_7880| 99 18.5
EL_7881| 16 61.9
EL_7882| 96 66.9
EL_7883| 27 15.1
EL_7884| 87 89.4
EL_7885| 8 83.1
EL_7886| 80 85.6
EL_7887| 87 86.9
EL_7888| 3 23.1
EL_7889| 13 14.9
EL_7890| 7 85.9
EL_7891| 63 22.2
EL_7892| 13 33.7
EL_7893| 95 16.8
EL_7894| 68 65.9
EL_7895| 85 23.2
EL_7896| 69 13.6
EL_7897| 60 62.8
EL_7898| 1 63.1
EL_7899| 20 40.3
EL_7900| 76 53
EL_7901| 22 53.8
EL_7902| 23 9.6
EL_7903| 36 75.8
EL_7904| 98 74
EL_7905| 36 18.7
EL_7906| 68 3.6
EL_7907| 12 83
EL_7908| 33 80.1
EL_7909| 75 93.8
EL_7910| 19 11
EL_7911| 11 13.5
EL_7912| 67 19
EL_7913| 18 28.2
EL_7914| 82 19.2
EL_7915| 28 1.5
EL_7916| 84 41.1
EL_7917| 31 56.5
EL_7918| 68 62.8
EL_7919| 90 52.9
EL_7920| 38 88.3
EL_7921| 6 39.9
EL_7922| 24 55.6
EL_7923| 4 14.8
EL_7924| 65 31.5
EL_7925| 63 75
EL_7926| 79 87.2
EL_7927| 40 90.5
EL_7928| 70 96.8
EL_7929| 87 5.5
EL_7930| 64 51.5
EL_7931| 72 50.7
EL_7932| 83 63.3
EL_7933| 39 94.2
EL_7934| 29 30.8
EL_7935| 75 65.6
EL_7936| 28 41.5
EL_7937| 72 80.8
EL_7938| 27 66
EL_7939| 11 86.8
EL_7940| 71 84.4
EL_7941| 32 34
EL_7942| 77 64.3
EL_7943| 36 79.3
EL_7944| 15 54.5
EL_7945| 3 32.5
EL_7946| 37 17.6
EL_7947| 85 94.9
EL_7948| 91 62.1
EL_7949| 64 70.4
EL_7950| 77 42.9
EL_7951| 12 46.9
EL_7952| 88 93.3
EL_7953| 77 18.8
EL_7954| 79 75.7
EL_7955| 19 1.8
EL_7956| 21 35.1
EL_7957| 28 26.1
EL_7958| 76 66.2
EL_7959| 25 43.9
EL_7960| 1 21.9
EL_7961| 14 65.5
EL_7962| 78 74.5
EL_7963| 93 69.2
EL_7964| 15 17.2
EL_7965| 76 82.6
EL_7966| 73 83.7
EL_7967| 12 91.1
EL_7968| 12 44.8
EL_7969| 31 98.2
EL_7970| 16 78.7
EL_7971| 12 23.6
EL_7972| 69 24
EL_7973| 61 45.3
EL_7974| 95 49.9
EL_7975| 60 6.3
EL_7976| 1 22
EL_7977| 84 1.2
EL_7978| 38 36.2
EL_7979| 20 60.1
EL_7980| 15 33.3
EL_7981| 19 36.7
EL_7982| 100 61.4
EL_7983| 67 44.7
EL_7984| 84 95.9
EL_7985| 0 88.2
EL_7986| 89 93.8
EL_7987| 16 29.3
EL_7988| 26 38.8
EL_7989| 60 37.5
EL_7990| 100 82.6
EL_7991| 89 96.4
EL_7992| 23 66.2
EL_7993| 8 26.6
EL_7994| 80 26.3
EL_7995| 74 75.1
EL_7996| 6 59.3
EL_7997| 23 71.3
EL_7998| 68 29
EL_7999| 2 30.9
EL_8000| 80 7.2
EL_8001| 23 51.6
EL_8002| 61 68.9
EL_8003| 88 31.7
EL_8004| 71 75.7
EL_8005| 9 65.3
EL_8006| 15 23.5
EL_8007| 80 1.1
EL_8008| 28 71.7
EL_8009| 79 81.4
EL_8010| 5 65.4
EL_8011| 29 36.4
EL_8012| 15 17.1
EL_8013| 30 28.6
EL_8014| 66 92.8
EL_8015| 98 38.9
EL_8016| 67 57.5
EL_8017| 23 62.2
EL_8018| 15 85.5
EL_8019| 38 86.7
EL_8020| 63 73.8
EL_8021| 92 22.3
EL_8022| 8 28.3
EL_8023| 4 31.2
EL_8024| 92 65
EL_8025| 15 83.2
EL_8026| 77 2.5
EL_8027| 22 96.6
EL_8028| 96 82.4
EL_8029| 88 99
EL_8030| 61 39
EL_8031| 60 88.8
EL_8032| 100 26.1
EL_8033| 67 66.4
EL_8034| 25 62.5
EL_8035| 73 44.2
EL_8036| 7 17.8
EL_8037| 61 27.4
EL_8038| 88 31.7
EL_8039| 15 84.6
EL_8040| 84 9.5
EL_8041| 7 12
EL_8042| 18 33.6
EL_8043| 37 70.8
EL_8044| 90 94.5
EL_8045| 5 56.9
EL_8046| 36 20.3
EL_8047| 90 54.6
EL_8048| 79 44.3
EL_8049| 26 19.4
EL_8050| 4 48.5
EL_8051| 30 61.1
EL_8052| 2 8.8
EL_8053| 68 49.2
EL_8054| 62 59.2
EL_8055| 14 5
EL_8056| 12 53
EL_8057| 19 91.1
EL_8058| 5 66.7
EL_8059| 0 66.1
EL_8060| 7 17.2
EL_8061| 26 83.8
EL_8062| 100 10.2
EL_8063| 40 40.2
EL_8064| 61 19.8
EL_8065| 32 27.7
EL_8066| 8 22.7
EL_8067| 94 31.2
EL_8068| 91 94.1
EL_8069| 87 3.6
EL_8070| 11 24.2
EL_8071| 1 54.6
EL_8072| 86 77.7
EL_8073| 71 72.9
EL_8074| 81 98.8
EL_8075| 67 6.8
EL_8076| 36 22.2
EL_8077| 30 88.2
EL_8078| 4 19.5
EL_8079| 23 64.6
EL_8080| 84 76.8
EL_8081| 63 28.9
EL_8082| 72 90.9
EL_8083| 37 9.9
EL_8084| 9 6.6
EL_8085| 66 49.4
EL_8086| 90 20.1
EL_8087| 92 94.4
EL_8088| 85 17.7
EL_8089| 37 20.7
EL_8090| 87 86.8
EL_8091| 39 38.8
EL_8092| 85 94
EL_8093| 68 25.9
EL_8094| 14 14.7
EL_8095| 11 82.7
EL_8096| 17 37.2
EL_8097| 39 2.6
EL_8098| 26 69.4
EL_8099| 94 30.4
EL_8100| 89 58
EL_8101| 12 31.4
EL_8102| 84 77.7
EL_8103| 40 7.1
EL_8104| 39 92.3
EL_8105| 1 93.9
EL_8106| 14 96.4
EL_8107| 95 18.2
EL_8108| 67 16.8
EL_8109| 22 18.6
EL_8110| 12 10.6
EL_8111| 100 41.1
EL_8112| 35 57.8
EL_8113| 80 52.4
EL_8114| 91 82.5
EL_8115| 81 32
EL_8116| 36 55.9
EL_8117| 100 94.5
EL_8118| 68 35.2
EL_8119| 60 87
EL_8120| 73 97.9
EL_8121| 10 4.1
EL_8122| 33 64.1
EL_8123| 80 64.6
EL_8124| 22 84.2
EL_8125| 70 79
EL_8126| 81 98.3
EL_8127| 19 19.6
EL_8128| 69 16.1
EL_8129| 88 74.6
EL_8130| 97 56.1
EL_8131| 40 45.6
EL_8132| 19 54.5
EL_8133| 60 59.3
EL_8134| 12 99.9
EL_8135| 61 24.2
EL_8136| 30 78.4
EL_8137| 39 40.4
EL_8138| 86 48.7
EL_8139| 14 54
EL_8140| 17 59.9
EL_8141| 6 53.2
EL_8142| 6 6
EL_8143| 4 24.1
EL_8144| 97 62.8
EL_8145| 100 25.8
EL_8146| 6 70.4
EL_8147| 90 74
EL_8148| 16 58.3
EL_8149| 3 41.7
EL_8150| 34 100
EL_8151| 19 76.9
EL_8152| 31 58.4
EL_8153| 90 22.7
EL_8154| 80 12.5
EL_8155| 73 67.7
EL_8156| 36 69.2
EL_8157| 65 24.7
EL_8158| 92 26.2
EL_8159| 12 40.8
EL_8160| 39 67.1
EL_8161| 85 7.6
EL_8162| 70 15
EL_8163| 24 88.8
EL_8164| 5 24
EL_8165| 32 8.4
EL_8166| 26 84.8
EL_8167| 35 85.8
EL_8168| 17 89.5
EL_8169| 7 79
EL_8170| 91 44.1
EL_8171| 5 2.2
EL_8172| 83 15.9
EL_8173| 7 94
EL_8174| 33 83.5
EL_8175| 24 45
EL_8176| 14 69.2
EL_8177| 62 26.8
EL_8178| 65 92.4
EL_8179| 71 25.1
EL_8180| 6 73.8
EL_8181| 2 0.5
EL_8182| 24 86.2
EL_8183| 61 94
EL_8184| 65 33.5
EL_8185| 64 11.2
EL_8186| 60 79.5
EL_8187| 96 82.7
EL_8188| 74 16.7
EL_8189| 60 98
EL_8190| 76 10.2
EL_8191| 79 28.8
EL_8192| 97 71.1
EL_8193| 15 60.8
EL_8194| 79 86.7
EL_8195| 71 44.3
EL_8196| 14 80.8
EL_8197| 100 1.8
EL_8198| 34 6
EL_8199| 28 28.4
EL_8200| 64 96.2
EL_8201| 88 8.4
EL_8202| 76 84.4
EL_8203| 89 10.4
EL_8204| 21 94.6
EL_8205| 69 77.2
EL_8206| 12 25.2
EL_8207| 97 69.7
EL_8208| 31 81.7
EL_8209| 65 52.6
EL_8210| 26 21.4
EL_8211| 72 54.2
EL_8212| 97 88.7
EL_8213| 30 6.6
EL_8214| 33 65.9
EL_8215| 68 68.5
EL_8216| 20 22.9
EL_8217| 16 89.1
EL_8218| 39 85.4
EL_8219| 91 29.7
EL_8220| 80 12.4
EL_8221| 98 39.5
EL_8222| 96 1.9
EL_8223| 36 35.2
EL_8224| 27 84.8
EL_8225| 32 88.7
EL_8226| 26 73.9
EL_8227| 4 0.5
EL_8228| 88 61.7
EL_8229| 83 37.9
EL_8230| 66 18
EL_8231| 70 2.2
EL_8232| 93 10.6
EL_8233| 15 96.6
EL_8234| 32 77.7
EL_8235| 20 58.4
EL_8236| 19 8.3
EL_8237| 14 28.9
EL_8238| 64 96.2
EL_8239| 88 62.5
EL_8240| 11 71.6
EL_8241| 32 30.8
EL_8242| 5 96.6
EL_8243| 90 62.8
EL_8244| 24 23.4
EL_8245| 64 98.2
EL_8246| 78 99.8
EL_8247| 16 82.5
EL_8248| 81 74.4
EL_8249| 38 20.4
EL_8250| 14 34.9
EL_8251| 7 31.8
EL_8252| 93 49.3
EL_8253| 5 53.8
EL_8254| 16 44.4
EL_8255| 21 52.5
EL_8256| 40 39.7
EL_8257| 21 53
EL_8258| 26 17.8
EL_8259| 93 44
EL_8260| 19 92
EL_8261| 22 75
EL_8262| 98 90.7
EL_8263| 37 10.6
EL_8264| 68 43.9
EL_8265| 5 82.6
EL_8266| 81 93.1
EL_8267| 82 80.3
EL_8268| 66 56
EL_8269| 83 9.8
EL_8270| 10 92.6
EL_8271| 71 89.8
EL_8272| 14 92.3
EL_8273| 67 50.2
EL_8274| 92 22.4
EL_8275| 5 37.5
EL_8276| 79 66.6
EL_8277| 33 55
EL_8278| 24 40.3
EL_8279| 94 95.7
EL_8280| 0 1.4
EL_8281| 40 45.3
EL_8282| 23 59.3
EL_8283| 91 35.6
EL_8284| 7 81.4
EL_8285| 83 99.1
EL_8286| 37 44.1
EL_8287| 32 65.6
EL_8288| 11 79.8
EL_8289| 86 72.3
EL_8290| 22 3.7
EL_8291| 6 42.8
EL_8292| 76 55.5
EL_8293| 79 17.1
EL_8294| 34 8.6
EL_8295| 92 8
EL_8296| 10 56.2
EL_8297| 69 22.8
EL_8298| 64 5.4
EL_8299| 92 11.2
EL_8300| 33 96.2
EL_8301| 87 82
EL_8302| 17 15.8
EL_8303| 23 25.6
EL_8304| 67 74.9
EL_8305| 27 2.9
EL_8306| 11 68.9
EL_8307| 82 49.7
EL_8308| 62 48.3
EL_8309| 33 53.6
EL_8310| 66 92.5
EL_8311| 79 34.7
EL_8312| 63 19.5
EL_8313| 40 26.3
EL_8314| 24 8.8
EL_8315| 70 72.1
EL_8316| 63 24
EL_8317| 40 12.2
EL_8318| 20 37.5
EL_8319| 29 56.9
EL_8320| 81 24.3
EL_8321| 39 32.5
EL_8322| 85 15.9
EL_8323| 76 25.9
EL_8324| 96 67.9
EL_8325| 33 85.4
EL_8326| 16 23.7
EL_8327| 78 15.6
EL_8328| 19 48.6
EL_8329| 89 70
EL_8330| 36 66.4
EL_8331| 66 38.5
EL_8332| 81 54
EL_8333| 88 46.5
EL_8334| 13 79.5
EL_8335| 25 55.1
EL_8336| 74 75.2
EL_8337| 64 56.7
EL_8338| 76 13.1
EL_8339| 6 42.6
EL_8340| 12 45.2
EL_8341| 89 49.6
EL_8342| 65 12.1
EL_8343| 21 54
EL_8344| 79 35.5
EL_8345| 64 87.5
EL_8346| 7 18.1
EL_8347| 65 52.5
EL_8348| 8 72.8
EL_8349| 68 72.1
EL_8350| 92 56.5
EL_8351| 65 3.1
EL_8352| 29 39.1
EL_8353| 63 4
EL_8354| 31 10.4
EL_8355| 33 88
EL_8356| 37 90.8
EL_8357| 61 87.5
EL_8358| 40 63.6
EL_8359| 21 39.8
EL_8360| 1 32.6
EL_8361| 92 95.5
EL_8362| 97 54.4
EL_8363| 4 99.3
EL_8364| 7 37.5
EL_8365| 19 22.9
EL_8366| 31 90.3
EL_8367| 18 77.8
EL_8368| 20 97.9
EL_8369| 12 81.7
EL_8370| 76 53.9
EL_8371| 76 61.8
EL_8372| 39 33.9
EL_8373| 62 70.2
EL_8374| 37 94.6
EL_8375| 34 54.3
EL_8376| 12 53.7
EL_8377| 10 52
EL_8378| 31 51
EL_8379| 91 87.6
EL_8380| 15 42
EL_8381| 36 82.5
EL_8382| 15 15.9
EL_8383| 39 62.1
EL_8384| 79 68.2
EL_8385| 11 42.6
EL_8386| 27 62.2
EL_8387| 12 8.3
EL_8388| 66 42
EL_8389| 13 52.7
EL_8390| 75 76.2
EL_8391| 98 70.7
EL_8392| 8 58
EL_8393| 89 92.1
EL_8394| 19 38
EL_8395| 85 47.2
EL_8396| 12 51.6
EL_8397| 60 4.6
EL_8398| 89 0.1
EL_8399| 76 26.7
EL_8400| 1 54.5
EL_8401| 92 18.5
EL_8402| 10 14.9
EL_8403| 28 28
EL_8404| 40 93.9
EL_8405| 18 71
EL_8406| 73 24.4
EL_8407| 72 74.4
EL_8408| 11 84.3
EL_8409| 17 28
EL_8410| 100 82.1
EL_8411| 98 35.7
EL_8412| 38 5
EL_8413| 100 89.6
EL_8414| 25 29.8
EL_8415| 16 96.4
EL_8416| 66 93.1
EL_8417| 36 47.9
EL_8418| 61 26.7
EL_8419| 10 92.3
EL_8420| 87 88.8
EL_8421| 96 52.5
EL_8422| 40 55.7
EL_8423| 7 9.3
EL_8424| 85 7.2
EL_8425| 80 84.3
EL_8426| 60 57
EL_8427| 32 21.5
EL_8428| 2 3.2
EL_8429| 11 28.3
EL_8430| 87 94.9
EL_8431| 12 89.3
EL_8432| 12 60.2
EL_8433| 26 25.1
EL_8434| 26 34.9
EL_8435| 19 75.4
EL_8436| 10 57.2
EL_8437| 92 55.4
EL_8438| 32 21.8
EL_8439| 84 13.1
EL_8440| 90 59.5
EL_8441| 100 30.7
EL_8442| 98 18.9
EL_8443| 69 98.6
EL_8444| 33 19.1
EL_8445| 40 40.5
EL_8446| 19 58
EL_8447| 91 86.2
EL_8448| 77 22.4
EL_8449| 72 69.2
EL_8450| 17 47.6
EL_8451| 61 2
EL_8452| 70 69.1
EL_8453| 70 68.5
EL_8454| 14 45.3
EL_8455| 60 57.7
EL_8456| 30 61
EL_8457| 76 19.6
EL_8458| 29 16
EL_8459| 75 44.6
EL_8460| 7 71.7
EL_8461| 18 95.1
EL_8462| 94 28.1
EL_8463| 22 45.4
EL_8464| 19 19.8
EL_8465| 14 21.2
EL_8466| 92 83
EL_8467| 84 52.6
EL_8468| 71 55.2
EL_8469| 76 96.5
EL_8470| 92 23.7
EL_8471| 38 53.5
EL_8472| 16 76.6
EL_8473| 64 17.5
EL_8474| 85 87.2
EL_8475| 93 62.6
EL_8476| 11 90.4
EL_8477| 20 83.9
EL_8478| 86 82.3
EL_8479| 98 48.4
EL_8480| 13 82.6
EL_8481| 35 96.8
EL_8482| 29 51.9
EL_8483| 86 21.6
EL_8484| 74 17.2
EL_8485| 4 51.3
EL_8486| 7 44.5
EL_8487| 33 80.5
EL_8488| 37 81.4
EL_8489| 7 14.1
EL_8490| 31 42.3
EL_8491| 74 88.3
EL_8492| 6 95.4
EL_8493| 79 74.4
EL_8494| 97 12.1
EL_8495| 85 18
EL_8496| 23 13.8
EL_8497| 30 53.7
EL_8498| 13 18.6
EL_8499| 29 39.7
EL_8500| 62 98.4
EL_8501| 85 76.4
EL_8502| 71 88.9
EL_8503| 77 36.4
EL_8504| 28 54.3
EL_8505| 11 52.8
EL_8506| 74 31.4
EL_8507| 90 89.8
EL_8508| 0 0.2
EL_8509| 96 96.2
EL_8510| 97 27.7
EL_8511| 69 35.3
EL_8512| 23 54.9
EL_8513| 16 86.9
EL_8514| 8 91.8
EL_8515| 60 49.6
EL_8516| 96 82.1
EL_8517| 20 90.2
EL_8518| 23 54.6
EL_8519| 0 92.8
EL_8520| 96 26.2
EL_8521| 62 48
EL_8522| 17 79.5
EL_8523| 26 17.6
EL_8524| 4 10.8
EL_8525| 1 86.6
EL_8526| 81 72.3
EL_8527| 4 25.1
EL_8528| 21 22.4
EL_8529| 99 5.2
EL_8530| 65 97.9
EL_8531| 75 18.2
EL_8532| 91 48.2
EL_8533| 73 77.5
EL_8534| 88 91.5
EL_8535| 87 19.9
EL_8536| 75 16.2
EL_8537| 92 90.9
EL_8538| 2 17.9
EL_8539| 94 71
EL_8540| 13 0
EL_8541| 100 66.4
EL_8542| 76 55.5
EL_8543| 74 85.7
EL_8544| 63 9.3
EL_8545| 25 63.3
EL_8546| 39 88.8
EL_8547| 97 64.7
EL_8548| 92 64.2
EL_8549| 84 4
EL_8550| 8 46.5
EL_8551| 40 39.7
EL_8552| 36 20.1
EL_8553| 73 35.3
EL_8554| 97 42.4
EL_8555| 22 10.9
EL_8556| 22 13.1
EL_8557| 10 5.5
EL_8558| 79 12.7
EL_8559| 1 3.1
EL_8560| 93 31.7
EL_8561| 67 83.3
EL_8562| 14 76.1
EL_8563| 88 19.3
EL_8564| 37 77
EL_8565| 27 22.1
EL_8566| 16 41.3
EL_8567| 1 18.2
EL_8568| 10 60.5
EL_8569| 87 54.2
EL_8570| 71 90.2
EL_8571| 88 37.7
EL_8572| 18 93.3
EL_8573| 79 7.6
EL_8574| 92 31.3
EL_8575| 80 57
EL_8576| 38 62.3
EL_8577| 99 71.4
EL_8578| 25 28.8
EL_8579| 6 5.5
EL_8580| 60 33.9
EL_8581| 32 97.4
EL_8582| 30 30.6
EL_8583| 99 61.4
EL_8584| 95 65.5
EL_8585| 60 56.2
EL_8586| 10 36.7
EL_8587| 31 45.9
EL_8588| 65 63.3
EL_8589| 76 50
EL_8590| 93 24.5
EL_8591| 94 97.1
EL_8592| 38 91.1
EL_8593| 82 46.6
EL_8594| 7 66.9
EL_8595| 69 65.8
EL_8596| 4 91.8
EL_8597| 6 19
EL_8598| 17 48.3
EL_8599| 7 85.1
EL_8600| 94 30.6
EL_8601| 68 15.1
EL_8602| 85 51.2
EL_8603| 37 85
EL_8604| 0 84
EL_8605| 75 48.7
EL_8606| 69 18.5
EL_8607| 30 15.7
EL_8608| 96 64.5
EL_8609| 70 81.1
EL_8610| 0 29.6
EL_8611| 63 88.2
EL_8612| 37 50
EL_8613| 12 79.6
EL_8614| 5 9.8
EL_8615| 12 45.7
EL_8616| 19 50.9
EL_8617| 36 14.4
EL_8618| 4 50.5
EL_8619| 5 91.8
EL_8620| 93 22.5
EL_8621| 83 4.6
EL_8622| 61 98.7
EL_8623| 76 31.9
EL_8624| 9 56.6
EL_8625| 88 17.2
EL_8626| 62 13.1
EL_8627| 60 69.6
EL_8628| 40 54
EL_8629| 85 98.1
EL_8630| 29 38.2
EL_8631| 73 88.1
EL_8632| 37 60.6
EL_8633| 7 81.5
EL_8634| 11 56
EL_8635| 16 66.6
EL_8636| 77 75.3
EL_8637| 32 28
EL_8638| 5 11.7
EL_8639| 16 83.5
EL_8640| 75 37.5
EL_8641| 72 94.8
EL_8642| 40 7.3
EL_8643| 8 90.5
EL_8644| 24 89.2
EL_8645| 33 56.8
EL_8646| 27 96.9
EL_8647| 88 35.1
EL_8648| 32 4.1
EL_8649| 1 60.1
EL_8650| 83 98.3
EL_8651| 2 40.4
EL_8652| 92 22.1
EL_8653| 95 12.2
EL_8654| 9 31.5
EL_8655| 93 97.7
EL_8656| 2 86.8
EL_8657| 82 2.2
EL_8658| 33 8.3
EL_8659| 36 27.4
EL_8660| 87 11.2
EL_8661| 76 27.5
EL_8662| 100 26.2
EL_8663| 100 28.3
EL_8664| 25 51.7
EL_8665| 74 47.5
EL_8666| 18 76.9
EL_8667| 70 43.1
EL_8668| 80 44.1
EL_8669| 37 69.1
EL_8670| 32 12.3
EL_8671| 96 18
EL_8672| 81 17.4
EL_8673| 38 89.3
EL_8674| 10 88.7
EL_8675| 23 40.9
EL_8676| 4 99.6
EL_8677| 10 82.3
EL_8678| 38 91.2
EL_8679| 95 91.4
EL_8680| 77 64.4
EL_8681| 18 90.2
EL_8682| 68 53
EL_8683| 20 74.6
EL_8684| 36 67.4
EL_8685| 92 4.2
EL_8686| 60 38.8
EL_8687| 78 21
EL_8688| 97 70.4
EL_8689| 22 16.6
EL_8690| 62 6.5
EL_8691| 37 19.8
EL_8692| 75 64.7
EL_8693| 39 28.3
EL_8694| 33 48.3
EL_8695| 39 56.3
EL_8696| 40 67.1
EL_8697| 97 86.5
EL_8698| 95 78.8
EL_8699| 61 84.8
EL_8700| 63 45.1
EL_8701| 11 84.3
EL_8702| 71 80.9
EL_8703| 93 18.6
EL_8704| 31 8
EL_8705| 39 29.7
EL_8706| 36 37.2
EL_8707| 13 15.1
EL_8708| 8 93.8
EL_8709| 74 79.8
EL_8710| 33 13.9
EL_8711| 76 40.1
EL_8712| 3 12.1
EL_8713| 31 54.1
EL_8714| 1 42.1
EL_8715| 27 23.6
EL_8716| 88 7.2
EL_8717| 95 80.3
EL_8718| 21 29.5
EL_8719| 29 47.8
EL_8720| 69 26.7
EL_8721| 99 5.7
EL_8722| 36 60.5
EL_8723| 78 26.2
EL_8724| 17 23.6
EL_8725| 62 76.9
EL_8726| 67 68.2
EL_8727| 77 53.3
EL_8728| 70 54.9
EL_8729| 71 68.9
EL_8730| 63 27.7
EL_8731| 66 72.9
EL_8732| 98 95.7
EL_8733| 69 83.7
EL_8734| 65 99.8
EL_8735| 1 98.4
EL_8736| 31 61.2
EL_8737| 65 11.7
EL_8738| 93 85.7
EL_8739| 1 46.6
EL_8740| 21 46.5
EL_8741| 13 49.4
EL_8742| 12 60
EL_8743| 18 18.7
EL_8744| 5 10.4
EL_8745| 92 20.6
EL_8746| 72 46.9
EL_8747| 30 48.5
EL_8748| 28 77.2
EL_8749| 7 41.9
EL_8750| 17 42.8
EL_8751| 68 38.7
EL_8752| 16 47
EL_8753| 63 61.4
EL_8754| 30 45
EL_8755| 70 71
EL_8756| 75 67.3
EL_8757| 39 31
EL_8758| 25 97.3
EL_8759| 18 10.7
EL_8760| 10 71.4
EL_8761| 78 44.3
EL_8762| 39 26.9
EL_8763| 63 6.1
EL_8764| 93 39.7
EL_8765| 98 16
EL_8766| 35 49.5
EL_8767| 7 26.2
EL_8768| 76 42.3
EL_8769| 33 97.6
EL_8770| 90 15.8
EL_8771| 12 47.3
EL_8772| 9 87
EL_8773| 29 32.4
EL_8774| 2 2.1
EL_8775| 79 35
EL_8776| 1 15.1
EL_8777| 3 32.2
EL_8778| 40 57.8
EL_8779| 0 20.1
EL_8780| 37 57.2
EL_8781| 90 53.3
EL_8782| 87 97.3
EL_8783| 3 90.6
EL_8784| 4 76.8
EL_8785| 84 42.7
EL_8786| 96 7.5
EL_8787| 3 53.3
EL_8788| 10 48.5
EL_8789| 39 58.5
EL_8790| 6 56.5
EL_8791| 16 6.9
EL_8792| 80 65.2
EL_8793| 78 91.1
EL_8794| 80 41.7
EL_8795| 14 5.7
EL_8796| 33 97.7
EL_8797| 40 14.7
EL_8798| 19 61.5
EL_8799| 80 54.8
EL_8800| 38 69.7
EL_8801| 35 32.3
EL_8802| 9 42.8
EL_8803| 84 19.1
EL_8804| 21 58.1
EL_8805| 90 82
EL_8806| 72 56.1
EL_8807| 88 55.4
EL_8808| 3 73.4
EL_8809| 81 73.2
EL_8810| 5 43.7
EL_8811| 64 99.9
EL_8812| 2 80.8
